user_id,experiment_group,conversion,revenue,date,device,country,age,session_duration
user_02275,treatment,0.0,85.55,2024-03-30,desktop,USA,25.0,-68
user_01578,control,2.0,94.72,,desktop ,United Kingdom,42.0,292
user_07646,control,1.0,69.08,,tablet,India,45.0,44
user_05671,treatment,1.0,172.27,2024-09-06,tablet,United States,33.0,290
user_05901,control,1.0,62.54,,mobile,US,29.0,224
user_00039,control,0.0,107.6,,desktop,United Kingdom,24.0,271
user_05420,treatment,1.0,38.7,2024-12-08,tablet,USA,23.0,482
user_01937,treatment,0.0,172.27,,desktop ,US,41.0,535
user_00239,control,1.0,90.89,,tablet,IN,52.0,365
user_02976,control,1.0,97.69,,desktop,USA,48.0,455
user_05381,control,0.0,155.56,,tablet,IN,27.0,332
user_00825,control,1.0,121.52,,mobile,USA,42.0,114
user_06340,treatment,1.0,192.56,2024-08-22,desktop,US,63.0,-61
user_00433,treatment,0.0,193.76,,desktop,US,18.0,0
user_01345,treatment,1.0,178.67,2024-08-23,desktop,IN,60.0,402
user_00924,control,0.0,"475,62",2024-09-03,mobile,USA,35.0,147
user_03523,treatment,1.0,62.73,,android,US,33.0,147
user_00020,control,0.0,196.92,2024-11-19,mobile,US,45.0,593
user_00229,treatment,1.0,11431.24,,desktop,US,30.0,411
user_08216,control,1.0,159.91,,mobile,USA,26.0,244
user_06581,treatment,0.0,11.74,,desktop,United Kingdom,40.0,531
user_00301,control,1.0,77.59,,tablet,US,60.0,491
user_08628,treatment,1.0,176.53,,tablet,United States,28.0,495
user_04761,control,0.0,140.1,,mobile,IN,60.0,267
user_06460,control,2.0,45.76,,tablet,US,37.0,0
user_02680,treatment,0.0,94.61,,desktop,US,54.0,219
user_07025,treatment,0.0,76.4,,desktop,US,90.0,278
user_07385,treatment,1.0,43.78,2024-10-29,desktop,United States,33.0,512
user_02753,control,0.0,14.5,2024-11-17,mobile,UK,25.0,119
user_00454,control,1.0,37.02,,mobile,United Kingdom,42.0,43
user_07305,treatment,0.0,99.05,2024-07-27,desktop,USA,37.0,517
user_08465,trt,1.0,81.51,,tablet,UK,40.0,126
user_08934,trt,1.0,138.02,2024-08-12,mobile,US,41.0,547
user_02073,treatment,0.0,34.39,2024-09-15,mobile,US,42.0,59
user_05525,control,1.0,94.72,2024-05-22,tablet,India,42.0,125
user_03505,treatment,1.0,-18.9,,tablet,US,48.0,285
user_08117,treatment,1.0,172.27,,tablet,United States,42.0,-63
user_04488,control,1.0,63.14,2024-05-17,tablet,US,48.0,546
user_05385,control,1.0,115.03,,mobile,USA,29.0,413
user_07630,control,1.0,23.5,,desktop,US,45.0,84
user_01983,control,0.0,173.38,,desktop,United States,48.0,553
user_00402,treatment,0.0,193.41,,tablet,United States,46.0,360
user_08904,control,0.0,48.87,2024-04-10,tablet,UK,28.0,339
user_04006,control,1.0,$137.82,,desktop,US,62.0,321
user_05776,control,1.0,126.51,,desktop,US,29.0,433
user_06586,control,1.0,92.22,2024-08-09,mobile,US,45.0,429
user_07774,control,1.0,131.47,,desktop ,India,33.0,0
user_02079,test,1.0,86.17,2024-08-12,desktop,US,44.0,173
user_07461,control,0.0,29.83,2024-04-10,desktop,IN,6.0,134
user_00415,control,1.0,144.85,2024-07-23,desktop,US,62.0,443
user_00806,control,1.0,115.71,,iphone,IN,37.0,115
user_00104,control,0.0,126.45,2024-03-19,desktop,USA,31.0,412
user_07286,control,0.0,143.31,2024-08-04,desktop,US,45.0,87
user_02230,treatment,1.0,142.91,,desktop,US,37.0,423
user_02159,treatment,0.0,194.25,,mobile,US,35.0,-82
user_03077,treatment,1.0,74.37,,tablet,USA,39.0,558
user_03008,trt,1.0,164.41,2024-04-17,desktop,USA,33.0,311
user_08092,treatment,0.0,167.92,2024-05-23,android,US,27.0,0
user_07468,control,2.0,54.93,2024-01-15,tablet,India,49.0,0
user_01919,test,0.0,$151.71,2024-11-15,mobile,United States,52.0,32
user_02166,control,1.0,178.93,,tablet,USA,58.0,589
user_04959,control,1.0,98.39,,desktop,US,41.0,580
user_00878,treatment,1.0,172.27,2024-10-14,mobile,India,47.0,365
user_01344,treatment,0.0,71.2,,tablet,UK,31.0,442
user_04074,control,1.0,"605,90",,desktop,India,34.0,566
user_02773,treatment,0.0,172.27,,tablet,USA,43.0,54
user_05469,control,1.0,"400,28",2024-04-04,mobile,United States,62.0,452
user_00564,treatment,1.0,187.33,,desktop,US,58.0,486
user_05832,control,0.0,151.96,2024-03-11,mobile,India,42.0,525
user_03511,treatment,1.0,35.77,,mobile,USA,59.0,262
user_00953,control,0.0,75.78,,desktop,India,23.0,286
user_06793,control,0.0,105.84,,mobile,USA,30.0,546
user_05433,control,1.0,186.74,,tablet,USA,59.0,418
user_01168,treatment,1.0,93.2,,android,UK,42.0,54
user_01396,control,1.0,23.75,2024-01-12,mobile,IN,42.0,103
user_07934,treatment,0.0,20.55,2024-05-04,tablet,USA,43.0,270
user_04598,control,0.0,193.42,,desktop,India,43.0,381
user_04500,treatment,0.0,196.99,,iphone,IN,34.0,-25
user_03961,control,1.0,72.26,,mobile,United Kingdom,40.0,212
user_08541,control,0.0,142.48,,desktop,US,23.0,165
user_07372,control,0.0,172.27,,mobile ,US,31.0,119
user_08825,control,1.0,95.16,,desktop,US,56.0,274
user_05058,control,1.0,103.28,,mobile,US,49.0,599
user_00581,treatment,0.0,114.45,2024-04-21,desktop,US,6.0,-86
user_06648,trt,0.0,102.95,,tablet,IN,20.0,150
user_06434,treatment,1.0,20333.46,2024-08-24,mobile,IN,42.0,582
user_05336,treatment,0.0,172.27,,mobile,US,55.0,293
user_06746,treatment,1.0,18.53,2024-05-17,mobile,US,65.0,576
user_01907,control,1.0,116.75,,desktop,US,42.0,0
user_06426,control,1.0,172.27,2024-11-06,desktop,IN,41.0,195
user_08068,treatment,0.0,88.35,,desktop ,US,36.0,512
user_00931,treatment,1.0,172.27,,desktop,US,29.0,379
user_03226,control,1.0,130.27,,mobile,United States,57.0,298
user_08803,control,0.0,113.35,,mobile,IN,44.0,429
user_08313,control,1.0,66.03,,desktop,IN,58.0,541
user_00209,control,1.0,53.3,,desktop,UK,46.0,424
user_02881,control,0.0,97.62,,mobile,United Kingdom,46.0,225
user_03290,test,1.0,121.95,,iphone,United Kingdom,36.0,307
user_00886,control,0.0,40.18,,desktop,USA,25.0,395
user_07420,treatment,0.0,96.59,,desktop,UK,27.0,142
user_04719,treatment,1.0,51.2,,desktop,US,43.0,178
user_01202,control,1.0,172.58,,desktop,US,60.0,87
user_03805,control,0.0,122.64,,mobile,IN,18.0,256
user_07024,treatment,1.0,18.78,2024-10-11,mobile,USA,20.0,172
user_03771,treatment,1.0,-81.93,,mobile,India,26.0,133
user_06399,treatment,1.0,168.88,,mobile,UK,26.0,284
user_01533,treatment,0.0,"174,50",,tablet,IN,22.0,500
user_01696,control,1.0,-41.78,,mobile,UK,50.0,553
user_01195,treatment,0.0,171.86,2024-04-08,desktop,US,21.0,102
user_00859,control,0.0,142.25,,desktop,UK,55.0,125
user_00970,treatment,0.0,64.77,,iphone,UK,51.0,531
user_00557,control,1.0,41.38,2024-03-20,desktop,United Kingdom,57.0,361
user_00423,treatment,1.0,133.98,,tablet,US,38.0,325
user_01255,treatment,1.0,28.23,,mobile,India,62.0,0
user_00489,treatment,0.0,151.72,,desktop,United States,34.0,281
user_03562,control,2.0,38.57,2024-03-17,desktop,USA,65.0,544
user_06120,test,0.0,67.39,,mobile,UK,23.0,412
user_05750,control,1.0,18.6,,iphone,UK,23.0,413
user_02595,control,0.0,192.47,2024-02-19,desktop,USA,41.0,583
user_00091,control,0.0,140.02,2024-06-11,mobile,UK,51.0,591
user_03123,treatment,1.0,17.14,,android,India,53.0,492
user_02440,control,0.0,176.73,2024-04-13,desktop,US,23.0,92
user_04336,control,0.0,27.18,,tablet,US,60.0,556
user_08384,control,0.0,80.5,,desktop,US,48.0,59
user_00715,test,1.0,"436,48",,tablet,IN,57.0,479
user_01773,control,1.0,172.27,,android,US,24.0,108
user_02698,treatment,0.0,115.21,2024-10-18,tablet,India,40.0,-28
user_00947,treatment,0.0,-25.35,2024-04-04,tablet,USA,50.0,539
user_06170,treatment,1.0,172.27,,tablet,US,19.0,0
user_03239,control,0.0,120.83,2024-11-29,desktop,United Kingdom,30.0,335
user_08917,treatment,1.0,11.09,,desktop,USA,61.0,0
user_03706,treatment,0.0,"257,95",,mobile,USA,90.0,442
user_03399,trt,2.0,161.35,,mobile,US,18.0,0
user_04871,treatment,0.0,74.29,,tablet,USA,47.0,-15
user_01924,control,1.0,103.22,,desktop,US,47.0,555
user_00011,control,1.0,169.19,,mobile,UK,18.0,578
user_07506,control,0.0,$184.67,,mobile,India,29.0,0
user_03267,treatment,1.0,"169,52",,tablet,UK,62.0,274
user_06680,treatment,0.0,-54.37,,mobile,USA,25.0,189
user_03868,control,2.0,172.27,2024-01-29,mobile,United States,24.0,396
user_00016,control,0.0,"284,72",2024-10-09,mobile,US,23.0,38
user_01014,treatment,0.0,196.37,,desktop,US,21.0,138
user_00845,treatment,1.0,-46.34,,desktop,US,12.0,174
user_02405,treatment,1.0,37.4,2024-12-03,tablet,USA,30.0,229
user_03438,treatment,1.0,67.84,,desktop,IN,45.0,536
user_03711,control,0.0,78.72,2024-12-17,tablet,UK,42.0,136
user_00254,control,0.0,172.27,,desktop,India,29.0,119
user_08548,control,1.0,112.69,2024-07-16,tablet,United States,19.0,303
user_00700,treatment,0.0,"321,29",,iphone,USA,59.0,592
user_03408,treatment,0.0,170.06,,android,IN,32.0,486
user_02561,treatment,2.0,87.53,,tablet,India,58.0,33
user_04423,treatment,1.0,192.45,2024-02-19,android,UK,29.0,598
user_05393,treatment,1.0,130.27,,mobile,USA,56.0,99
user_07573,treatment,0.0,186.28,,mobile,United States,31.0,46
user_06070,control,1.0,152.91,2024-03-26,desktop,US,61.0,394
user_00302,treatment,0.0,188.56,,tablet,USA,36.0,0
user_06856,control,1.0,-97.34,,iphone,UK,54.0,0
user_04532,treatment,0.0,170.64,2024-01-14,iphone,USA,20.0,311
user_00062,trt,0.0,-71.55,,mobile,IN,21.0,191
user_01651,control,1.0,35.82,,android,IN,54.0,506
user_01304,control,1.0,70.84,2024-11-13,desktop,USA,58.0,229
user_01844,treatment,1.0,18.53,2024-03-10,mobile,US,34.0,116
user_06893,treatment,0.0,12.69,,desktop,United States,42.0,0
user_03594,treatment,0.0,28.05,2024-11-15,mobile,USA,38.0,170
user_08425,trt,0.0,61.86,2024-08-12,mobile,US,49.0,62
user_08540,trt,1.0,182.56,,mobile,United States,22.0,581
user_07832,trt,1.0,172.5,2024-01-29,desktop,USA,38.0,189
user_02765,treatment,1.0,64.73,,iphone,IN,42.0,453
user_02515,treatment,1.0,191.28,,iphone,US,65.0,135
user_00547,treatment,1.0,153.7,2024-07-22,android,US,37.0,43
user_08520,treatment,0.0,-46.01,,desktop,United States,36.0,275
user_03492,treatment,0.0,89.21,,desktop,US,29.0,312
user_04322,trt,0.0,159.6,2024-05-30,mobile,USA,35.0,288
user_07529,treatment,0.0,186.75,2024-09-14,android,USA,21.0,0
user_03527,treatment,0.0,50.23,,desktop,United Kingdom,26.0,214
user_07918,control,0.0,184.99,2024-11-15,iphone,USA,49.0,256
user_00680,treatment,1.0,73.84,,desktop,US,43.0,462
user_07724,treatment,0.0,-89.38,,desktop,India,36.0,0
user_00833,trt,1.0,115.08,2024-09-28,mobile,USA,64.0,398
user_00167,treatment,1.0,172.27,2024-10-08,mobile,United Kingdom,43.0,111
user_03042,treatment,0.0,$147.94,,desktop,USA,46.0,594
user_05081,trt,1.0,95.76,,android,IN,58.0,200
user_00847,treatment,1.0,56.53,2024-10-16,desktop,US,32.0,184
user_06885,control,0.0,34.82,,mobile,USA,32.0,75
user_07712,treatment,0.0,36836.3,,mobile,USA,37.0,532
user_06618,control,1.0,61.09,,desktop,US,32.0,193
user_08516,treatment,1.0,56.01,,mobile,US,19.0,133
user_04380,control,0.0,159.61,,iphone,USA,29.0,213
user_05523,treatment,2.0,45.61,,tablet,United Kingdom,22.0,399
user_03060,treatment,1.0,118.87,,desktop,India,54.0,-28
user_08653,treatment,0.0,96.52,2024-12-17,iphone,UK,53.0,0
user_04888,control,0.0,135.59,,android,US,54.0,0
user_03982,treatment,1.0,89.26,2024-06-04,desktop,USA,19.0,325
user_00217,trt,0.0,103.11,,mobile,US,59.0,423
user_00767,control,1.0,29.06,2024-06-15,mobile,US,40.0,131
user_07510,treatment,1.0,123.94,,desktop,UK,24.0,206
user_01478,treatment,0.0,40.81,,mobile,United States,49.0,330
user_01064,control,1.0,68.85,2024-08-28,tablet,USA,30.0,134
user_05713,control,1.0,190.5,2024-09-23,desktop,UK,45.0,49
user_01987,control,0.0,192.93,,android,United Kingdom,31.0,35
user_03022,control,1.0,158.65,,desktop,United States,33.0,229
user_03850,control,1.0,96.24,2024-02-21,desktop ,United Kingdom,52.0,238
user_01625,treatment,0.0,72.33,2024-02-26,desktop,USA,29.0,117
user_00607,control,0.0,184.97,,mobile,United States,29.0,435
user_06972,control,0.0,19.42,2024-12-21,android,United Kingdom,90.0,352
user_00346,control,0.0,172.27,,desktop,IN,39.0,-38
user_03125,treatment,0.0,140.92,,mobile,USA,5.0,455
user_05531,trt,1.0,90.62,,mobile,United States,49.0,268
user_00414,test,1.0,196.4,,desktop,US,24.0,-26
user_00696,control,1.0,72.0,2024-10-29,mobile,US,63.0,310
user_07348,treatment,1.0,172.27,2024-10-24,mobile,UK,46.0,244
user_02631,control,1.0,174.75,2024-04-06,desktop,USA,47.0,551
user_01510,control,0.0,55.34,,tablet,US,24.0,459
user_08240,treatment,0.0,20.25,2024-11-22,desktop,USA,49.0,250
user_08067,control,1.0,112.08,,mobile,US,41.0,370
user_00861,treatment,1.0,150.8,,tablet,UK,37.0,490
user_04456,treatment,1.0,84.47,,tablet,United States,50.0,0
user_03589,treatment,0.0,31.11,,tablet,US,55.0,559
user_01742,treatment,1.0,30.68,,iphone,United States,18.0,31
user_03305,control,1.0,33.43,,tablet,USA,42.0,145
user_06687,treatment,1.0,$63.52,,mobile,US,57.0,349
user_00741,control,0.0,63.44,,desktop,US,42.0,501
user_03528,control,1.0,123.04,,desktop,US,55.0,139
user_00686,control,1.0,68.81,2024-10-10,mobile,United States,47.0,489
user_00186,control,1.0,56.81,,android,US,18.0,524
user_02514,treatment,0.0,75.86,,mobile,India,36.0,87
user_02891,control,2.0,139.95,,desktop ,UK,58.0,255
user_06099,treatment,0.0,139.4,,mobile,India,27.0,301
user_00267,control,0.0,89.07,2024-11-27,desktop,IN,51.0,292
user_00386,control,0.0,172.27,,mobile,IN,27.0,134
user_06259,treatment,0.0,143.11,,tablet,US,33.0,582
user_06642,control,1.0,58.05,,mobile,USA,29.0,440
user_06221,treatment,1.0,136.26,,desktop,US,62.0,457
user_07378,treatment,1.0,50.49,,tablet,US,57.0,102
user_04703,treatment,0.0,$94.61,,desktop,United States,42.0,285
user_03059,treatment,1.0,163.49,2024-08-10,tablet,United States,36.0,373
user_02536,treatment,0.0,113.75,2024-06-06,mobile,US,25.0,-89
user_01241,treatment,0.0,132.81,,desktop,US,48.0,463
user_04911,treatment,1.0,164.43,,tablet,US,38.0,335
user_01411,control,0.0,28.79,2024-08-20,mobile,US,21.0,64
user_05363,treatment,1.0,128.6,,desktop,United States,30.0,129
user_04604,control,0.0,45.43,2024-02-05,tablet,US,49.0,594
user_00379,control,1.0,$72.32,2024-02-03,mobile,United Kingdom,22.0,62
user_00290,treatment,0.0,72.57,,mobile,USA,64.0,364
user_06396,treatment,0.0,184.78,,android,UK,42.0,432
user_07303,control,0.0,172.27,2024-08-27,desktop,US,33.0,312
user_00256,treatment,1.0,178.46,,mobile,United Kingdom,57.0,523
user_02974,control,0.0,63.1,,desktop,USA,38.0,342
user_03789,control,1.0,119.36,2024-11-19,desktop,USA,25.0,543
user_00794,treatment,1.0,84.68,2024-05-03,mobile,UK,53.0,186
user_02012,treatment,1.0,129.48,,tablet,UK,51.0,98
user_02402,control,0.0,172.27,,mobile,IN,45.0,524
user_00311,control,0.0,-54.01,,desktop,USA,46.0,571
user_01312,control,1.0,193.31,,mobile,USA,34.0,536
user_02006,control,0.0,161.7,,mobile,United States,48.0,359
user_01071,control,0.0,97.02,,desktop,US,90.0,-63
user_00952,treatment,1.0,83.4,,desktop,USA,51.0,544
user_06634,control,0.0,172.27,2024-12-25,tablet,USA,24.0,0
user_00841,control,0.0,114.92,,tablet,UK,47.0,212
user_08660,control,0.0,49.99,2024-02-09,tablet,US,50.0,42
user_00220,treatment,0.0,172.27,,desktop,US,20.0,444
user_08841,treatment,0.0,172.27,,desktop,India,60.0,-57
user_05690,control,1.0,182.95,,mobile,UK,21.0,402
user_04737,treatment,1.0,46.34,,mobile,United Kingdom,28.0,122
user_02979,control,0.0,44.04,2024-12-26,iphone,US,48.0,267
user_04811,treatment,1.0,147.8,2024-04-24,desktop,US,42.0,524
user_05861,control,0.0,99.86,,desktop,UK,38.0,259
user_01974,control,1.0,43.28,,tablet,IN,48.0,220
user_08544,control,0.0,172.27,,mobile,US,56.0,-16
user_06415,treatment,0.0,164.82,2024-12-07,mobile,United States,27.0,264
user_08042,control,1.0,135.34,2024-03-14,mobile,UK,24.0,598
user_01504,control,0.0,118.89,,desktop,United Kingdom,53.0,484
user_03369,control,1.0,140.48,,mobile,US,58.0,131
user_08248,treatment,1.0,26.52,,mobile,India,46.0,56
user_05069,treatment,1.0,89.3,,desktop,US,41.0,498
user_07109,treatment,1.0,105.42,,mobile,US,34.0,392
user_01405,treatment,2.0,57.75,,desktop,IN,62.0,184
user_03558,treatment,0.0,"678,97",2024-09-08,tablet ,US,42.0,0
user_00399,treatment,0.0,132.05,,iphone,India,60.0,248
user_06656,treatment,1.0,77.46,,tablet,United States,37.0,77
user_06525,control,1.0,71.82,,mobile,United States,45.0,182
user_01223,control,1.0,113.31,,mobile ,US,65.0,-31
user_03180,control,0.0,"802,16",,desktop,US,18.0,447
user_00668,treatment,1.0,19.76,,mobile,US,42.0,249
user_07419,control,1.0,61.73,,mobile,India,53.0,492
user_02210,control,1.0,167.69,,desktop,USA,40.0,101
user_01217,treatment,1.0,15.75,,tablet,India,50.0,180
user_04068,treatment,1.0,114.47,2024-08-07,mobile,US,55.0,163
user_08227,test,1.0,87.68,,mobile,US,64.0,0
user_03774,treatment,0.0,160.47,,desktop,United Kingdom,65.0,34
user_02719,control,0.0,122.46,,tablet,IN,34.0,52
user_01030,treatment,1.0,-86.89,,tablet,UK,45.0,0
user_07946,control,0.0,117.74,,desktop,United Kingdom,41.0,318
user_05019,treatment,1.0,71.91,,tablet,USA,42.0,339
user_04231,trt,0.0,172.27,,tablet,USA,42.0,186
user_03097,treatment,1.0,130.85,2024-06-21,mobile,United States,22.0,573
user_08453,treatment,1.0,84.88,,mobile,USA,40.0,312
user_00994,treatment,0.0,23.13,2024-11-22,tablet,US,30.0,30
user_00941,control,1.0,20.74,,desktop,USA,40.0,512
user_01088,treatment,0.0,180.96,2024-03-27,tablet,USA,43.0,70
user_06094,control,1.0,$110.68,,mobile,IN,24.0,65
user_08432,control,1.0,165.38,2024-05-05,tablet,US,48.0,342
user_03316,control,1.0,181.53,2024-10-01,desktop,United Kingdom,31.0,334
user_01577,control,1.0,172.46,2024-01-02,mobile,US,56.0,395
user_00195,treatment,0.0,83.98,,mobile,United States,59.0,0
user_07902,treatment,1.0,152.83,,desktop ,UK,64.0,530
user_04855,test,1.0,174.08,2024-09-04,tablet,United States,63.0,0
user_06251,control,0.0,13.85,,mobile,India,49.0,81
user_01669,control,1.0,160.33,2024-07-31,mobile,United Kingdom,18.0,448
user_08022,treatment,1.0,91.73,2024-12-30,tablet,US,43.0,509
user_00892,control,2.0,39.87,2024-12-31,mobile,USA,28.0,484
user_00990,treatment,1.0,81.22,,mobile,USA,48.0,203
user_04701,control,1.0,119.31,,mobile,USA,41.0,583
user_08501,control,1.0,183.88,,tablet,India,49.0,221
user_03428,control,0.0,150.92,,mobile,United States,23.0,206
user_08293,treatment,1.0,76.99,,mobile,US,58.0,332
user_00785,control,0.0,56.06,,tablet,UK,31.0,156
user_03384,control,0.0,48.21,,mobile,USA,49.0,87
user_04624,treatment,1.0,139.99,,mobile,UK,18.0,341
user_01699,control,1.0,32.65,,desktop,US,60.0,571
user_07120,treatment,1.0,"892,31",,desktop,USA,59.0,261
user_00526,trt,0.0,172.27,,desktop ,USA,52.0,0
user_06363,control,0.0,104.23,,desktop,USA,20.0,492
user_00716,control,1.0,57.24,2024-07-12,android,United States,34.0,571
user_06385,control,0.0,177.88,,desktop,United States,28.0,99
user_06604,control,0.0,146.45,,android,India,47.0,429
user_06628,control,0.0,179.41,,tablet,IN,57.0,78
user_06409,control,0.0,-42.37,2024-07-17,desktop,United Kingdom,46.0,190
user_08726,control,2.0,$21.99,,iphone,United States,27.0,244
user_07580,control,0.0,$55.71,,mobile,US,59.0,401
user_01616,treatment,1.0,45.8,,android,US,47.0,246
user_05208,control,1.0,86.63,2024-05-19,mobile,UK,55.0,69
user_04638,control,0.0,36.16,,android,India,31.0,245
user_08480,control,1.0,172.27,,iphone,USA,63.0,214
user_05440,trt,0.0,159.32,,mobile,United States,20.0,0
user_05774,control,0.0,61.96,2024-12-05,desktop,United States,45.0,437
user_04629,treatment,0.0,"914,16",2024-01-28,android,US,60.0,360
user_08132,treatment,1.0,177.88,,desktop,US,55.0,335
user_03197,test,0.0,$147.54,,iphone,United Kingdom,21.0,565
user_06157,control,0.0,82.04,2024-06-26,mobile,IN,43.0,0
user_06950,treatment,1.0,-16.24,2024-09-26,tablet,IN,49.0,0
user_08995,treatment,0.0,60.11,2024-04-07,desktop,India,60.0,142
user_02235,treatment,1.0,24.62,,tablet,US,52.0,-73
user_00132,treatment,1.0,123.6,,mobile,USA,29.0,-12
user_08717,treatment,0.0,187.81,2024-11-22,mobile,US,41.0,0
user_04483,treatment,1.0,19.6,,mobile,United Kingdom,57.0,364
user_01028,control,1.0,11.71,2024-03-25,mobile,United States,32.0,319
user_02232,treatment,0.0,172.27,,desktop,UK,39.0,548
user_05882,control,0.0,88.04,,desktop,India,47.0,253
user_01780,treatment,0.0,-34.71,,desktop,USA,37.0,373
user_00067,treatment,1.0,86.55,,desktop,USA,55.0,519
user_01024,treatment,0.0,-65.84,,iphone,USA,21.0,390
user_05063,treatment,0.0,130.43,,tablet,US,19.0,378
user_05541,treatment,1.0,11.19,,desktop ,UK,36.0,527
user_08571,treatment,1.0,172.27,2024-09-07,mobile,IN,24.0,-40
user_07229,treatment,0.0,57.8,,desktop,India,54.0,0
user_07726,treatment,1.0,25.9,,mobile,UK,61.0,163
user_03493,control,0.0,172.27,,desktop,United Kingdom,65.0,561
user_01985,control,1.0,14.9,,mobile,USA,39.0,354
user_00891,treatment,1.0,-99.62,,desktop,United States,65.0,419
user_05135,control,0.0,151.76,,mobile,US,65.0,506
user_08190,control,0.0,13.39,2024-02-14,tablet,US,60.0,526
